pairwise_human_human_ARI
1.255605381165919021e-01
3.256484149855908283e-01
5.156712004730927834e-01
7.358738501971091861e-02
5.223441263045223160e-01
8.290972830850131814e-01
2.076200993926007599e-01
2.849254555494202257e-01
3.235781336278299447e-01
2.370039128004471640e-01
7.278565694407278241e-02
1.596958174904942740e-01
4.948088123575588582e-01
4.948088123575588582e-01
2.586054721977051885e-01
2.964542788589709099e-01
9.638554216867464830e-02
5.137289636846768814e-02
4.965603502188868368e-01
4.948088123575588582e-01
5.168415240198784844e-01
-4.467805519053874574e-02
5.223441263045223160e-01
2.165849499040716497e-01
4.948088123575588582e-01
7.537838413984224717e-01
9.166206515737163052e-02
1.824715512078259050e-01
1.651004770854416215e-01
7.750535586765054941e-01
7.750535586765054941e-01
7.113783533765032363e-01
7.707808564231738435e-01
6.550416982562546897e-01
7.750535586765054941e-01
4.382955174322080705e-01
7.750535586765054941e-01
7.750535586765054941e-01
8.921971252566734956e-01
7.750535586765054941e-01
7.750535586765054941e-01
4.899375433726578799e-01
5.565462224307836658e-01
6.323727444115270213e-01
7.750535586765054941e-01
6.385169927909372101e-01
7.750535586765054941e-01
4.382955174322080705e-01
7.750535586765054941e-01
7.750535586765054941e-01
7.750535586765054941e-01
3.827285627407257529e-01
4.382955174322080705e-01
4.382955174322080705e-01
4.382955174322080705e-01
4.382955174322080705e-01
4.649933949801848820e-01
7.750535586765054941e-01
8.870967741935483764e-01
7.750535586765054941e-01
7.750535586765054941e-01
4.413601665510062388e-01
7.750535586765054941e-01
7.750535586765054941e-01
2.058660763696734952e-01
4.382955174322080705e-01
7.984496124031007502e-01
8.870967741935483764e-01
7.699890470974807277e-01
7.750535586765054941e-01
7.750535586765054941e-01
3.883495145631068457e-01
7.750535586765054941e-01
6.323727444115270213e-01
6.765913757700205977e-01
6.869220607661818967e-02
7.750535586765054941e-01
7.111111111111111382e-01
7.750535586765054941e-01
6.242774566473988651e-01
7.750535586765054941e-01
4.382955174322080705e-01
7.750535586765054941e-01
7.750535586765054941e-01
5.751011663889549208e-01
7.750535586765054941e-01
4.382955174322080705e-01
6.165730337078652035e-01
4.253632760898282128e-01
2.211616389013957573e-01
2.725659037691668396e-01
2.750069023760414733e-01
3.991517436380773165e-01
8.892048820950350096e-01
1.000000000000000000e+00
9.318332230311052178e-02
4.568462037637897599e-01
7.781205505457996496e-01
6.440423514538559102e-01
5.884992324949817055e-01
4.424247214099422676e-01
4.118109617048045235e-01
1.000000000000000000e+00
3.852238569846536814e-02
4.085755853852700015e-01
6.551384566904321360e-01
4.609870416322028874e-01
7.649336283185841356e-01
4.057811640876600179e-01
4.024663236853473491e-01
4.715095230599716247e-01
1.921362937255984282e-01
3.613045359770251097e-01
7.352442534400505103e-01
8.857255832344800295e-01
6.768828700403896059e-01
4.153225806451613100e-01
2.519251925192519392e-01
4.900134206994553043e-01
1.897140167117806198e-01
5.833333333333333703e-01
8.221967873071002186e-01
4.153598239201352071e-01
3.331770076130625702e-01
7.820426841295513576e-01
5.219648405238527245e-01
2.205501998589231016e-01
8.857255832344800295e-01
6.138888888888886092e-02
1.902857814888862797e-01
1.176470588235294101e-01
4.959278880366885245e-01
7.085254818493554874e-01
4.517423110202155034e-01
4.649461011881344530e-01
4.132349440609379143e-01
6.346752888293047956e-01
-5.671843349088457470e-02
1.054771585745036960e-01
3.309104074414459529e-01
5.175023651844843364e-01
5.946893112279282301e-01
6.212688774101967626e-01
3.459915611814345926e-01
7.779624792210876327e-01
8.857255832344800295e-01
3.852238569846536814e-02
2.077062791904514816e-01
4.624277456647398754e-01
4.184063417869437473e-01
6.697038724373576279e-01
5.458859257853279079e-01
4.253511302748803069e-01
8.666814622237721810e-01
4.253511302748803069e-01
8.666814622237721810e-01
5.096861865183452966e-01
5.096861865183452966e-01
3.918708981959991011e-02
2.332900611088243314e-01
6.330971659919027994e-01
2.314002650343913725e-01
1.878818737270875616e-01
3.752595668940967299e-01
8.666814622237721810e-01
2.631695230880913838e-01
3.664156895906851008e-01
2.644780289560578757e-01
2.716790396461853940e-01
5.096861865183452966e-01
5.827931830398077606e-01
5.458859257853279079e-01
9.354699003897790077e-02
6.697038724373576279e-01
3.625557206537889932e-01
2.088996814784446210e-01
3.454654502983048325e-01
-3.045685279187816674e-02
3.378995433789954150e-01
2.716790396461853940e-01
7.382588592963232887e-01
3.133802816901408717e-01
4.253511302748803069e-01
1.998044842483681083e-01
4.273120793705962317e-01
2.401187018562950248e-01
2.349856253751618773e-01
2.811582304461776594e-01
1.407136552767620785e-01
6.193744267687150140e-01
1.648556262679598539e-01
4.253511302748803069e-01
1.253620895304398686e-01
9.075153615881519087e-02
1.270841869700885529e-01
2.349856253751618773e-01
2.498422712933753842e-01
1.907104342067921787e-01
3.690069763989906604e-01
3.378995433789954150e-01
6.697038724373576279e-01
-3.476164800659716642e-02
8.666814622237721810e-01
1.223756383582371710e-01
5.641788211472141823e-01
3.378995433789954150e-01
5.370926446881816307e-01
1.495327102803737929e-01
4.547666445476664654e-01
2.250342809635380026e-01
5.114021812868558420e-02
5.219376109561247867e-01
2.278886531884496969e-01
1.516057729814068444e-01
3.574455238444370075e-01
3.395191902150990759e-01
2.744460824930861631e-01
1.953926349419875252e-01
1.941389957207085015e-01
7.449713792331553730e-01
1.000000000000000000e+00
2.432150313152400822e-01
3.016169459871234082e-01
-1.658083686698321943e-02
5.114021812868558420e-02
2.761445577505653448e-01
9.560800717060020243e-03
5.664869962172762730e-01
2.152791861917317251e-01
2.567640634124186416e-01
5.114021812868558420e-02
3.245512358635370409e-02
4.020142943107794797e-02
4.793509230915888875e-01
1.000000000000000000e+00
2.538432493662010070e-01
3.657804459691252341e-01
3.816952678107124464e-01
1.000000000000000000e+00
-3.385555609448515774e-02
3.737226277372262540e-01
6.008801624915383575e-03
5.219376109561247867e-01
6.033300685602350777e-01
2.330796110765072648e-01
2.655651823493854757e-01
3.678946918540045852e-01
2.588026119442475292e-01
2.183163737280295613e-01
1.780166384451151995e-01
3.072824156305505872e-01
2.252517729348142705e-01
5.900796710357234520e-01
3.886713511773856600e-01
4.256663542445528192e-02
2.717974749165685266e-01
2.198566152509233151e-01
4.637861361516941172e-01
5.315448836192649962e-01
4.259577927219365678e-01
5.219376109561247867e-01
3.789916597790968789e-01
3.448036148766076003e-01
3.460332459945878458e-01
3.449358919198003415e-01
2.178603536110278738e-01
1.900812457684495638e-01
5.114021812868558420e-02
2.836076337685543014e-01
3.431952662721893255e-01
4.000000000000000083e-02
2.466960352422908065e-01
1.727941176470588203e-01
4.439918533604887418e-01
2.341650671785028837e-01
2.111801242236024945e-01
2.165605095541401348e-01
1.096408317580340047e-01
-9.859154929577464144e-02
4.035996727570222847e-02
1.502145922746781770e-01
3.338898163606010550e-03
1.890359168241963553e-02
1.897627965043695852e-01
7.763496143958869000e-01
7.954545454545454419e-02
1.659678546470999272e-01
1.710526315789473728e-01
2.133938706015891251e-01
4.310344827586146121e-03
1.670146137787055785e-01
1.686746987951807109e-01
1.013215859030837523e-01
2.018348623853211121e-01
5.275407292474786347e-01
2.165605095541401348e-01
6.128500823723228436e-02
1.372912801484230116e-01
1.412213740458015399e-01
2.770398481973434524e-01
3.536585365853658347e-01
2.165605095541401348e-01
1.257142857142857229e-01
3.780487804878048808e-01
2.514071294559099279e-01
-1.315789473684210453e-02
2.123306607685927494e-01
0.000000000000000000e+00
1.000000000000000000e+00
2.196531791907514464e-01
2.466960352422908065e-01
-5.405405405405405705e-02
4.793388429752066249e-01
4.048096192384769698e-01
1.330275229357798794e-01
4.000000000000000083e-02
9.352517985611510931e-02
4.988467389704077659e-01
4.000000000000000083e-02
1.937842778793418541e-01
2.165605095541401348e-01
1.937842778793418541e-01
2.388059701492537268e-01
1.818181818181818232e-01
2.165605095541401348e-01
2.165605095541401348e-01
3.333333333333333148e-01
3.493975903614457978e-01
1.070663811563174472e-02
1.851851851851851749e-01
2.566371681415929307e-01
2.566371681415929307e-01
7.336956521739130821e-01
1.866197183098591561e-01
2.950530035335688916e-01
7.336956521739130821e-01
4.605845881310894896e-01
3.647686832740213991e-01
2.030008826125331012e-01
4.605845881310894896e-01
3.647686832740213991e-01
7.213706041478810949e-02
7.336956521739130821e-01
3.647686832740213991e-01
3.654724693435922322e-01
2.001771479185119884e-01
2.179144385026738073e-01
-6.329113924050637496e-02
5.845323741007193430e-01
3.647686832740213991e-01
3.647686832740213991e-01
1.733102253032928891e-02
7.336956521739130821e-01
3.164556962025316111e-01
2.809482001755925773e-01
2.950530035335688916e-01
2.925531914893617080e-01
3.647686832740213991e-01
3.647686832740213991e-01
6.803939122649955706e-01
3.647686832740213991e-01
7.336956521739130821e-01
3.647686832740213991e-01
4.545454545454542805e-02
3.142100617828773590e-01
3.647686832740213991e-01
3.883495145631068457e-01
-2.531645569620257635e-02
6.600719424460431695e-01
3.647686832740213991e-01
2.950530035335688916e-01
3.883495145631068457e-01
7.336956521739130821e-01
3.647686832740213991e-01
3.647686832740213991e-01
3.104477611940298365e-01
-6.521739130434786591e-02
1.000000000000000000e+00
3.647686832740213991e-01
3.622641509433962015e-01
3.288718929254302314e-01
3.647686832740213991e-01
3.647686832740213991e-01
3.647686832740213991e-01
3.068688670829616272e-01
4.545454545454542805e-02
3.647686832740213991e-01
3.647686832740213991e-01
3.647686832740213991e-01
9.765625000000000000e-03
2.674033149171270440e-01
1.160553217077570920e-01
9.748892171344164526e-02
3.911244828883038427e-02
3.716755319148935532e-01
2.764340013821700928e-02
1.138056139010884260e-01
1.710730948678071128e-01
1.275030649775235059e-01
6.830530401034928811e-01
2.076081934390882067e-01
2.973977695167286384e-01
7.862407862407860826e-02
1.039999999999999813e-01
6.976744186046511809e-01
1.000000000000000000e+00
2.045454545454545858e-01
4.606874753062031314e-01
3.911244828883038427e-02
-5.150214592274687114e-02
-3.194103194103196236e-02
3.283582089552238292e-01
-1.708671507902599683e-03
2.076081934390882067e-01
3.145995860531762278e-01
1.000000000000000000e+00
1.195563970787124480e-01
-3.194103194103196236e-02
6.830530401034928811e-01
1.222929936305732213e-01
4.914004914004896536e-03
3.256262042389210243e-01
6.830530401034928811e-01
-9.293680297397763357e-02
5.291641611545403606e-02
1.275030649775235059e-01
4.914004914004896536e-03
-1.789709172259512648e-02
1.000000000000000000e+00
1.690220463538722739e-01
3.256262042389210243e-01
1.000000000000000000e+00
1.000000000000000000e+00
-1.022248947684903202e-02
1.000000000000000000e+00
1.690220463538722739e-01
1.273271276595744073e-01
4.914004914004896536e-03
5.322128851540616767e-02
-5.150214592274687114e-02
9.096077316657190381e-02
1.865136298421807559e-01
1.000000000000000000e+00
0.000000000000000000e+00
-1.022248947684903202e-02
6.599713055954087304e-02
-1.394849785407733904e-02
1.044776119402984621e-01
9.638554216867470381e-02
5.970149253731342753e-01
3.962848297213622528e-01
1.121495327102804002e-01
1.543026706231453438e-01
4.984802431610942386e-01
8.648648648648649129e-01
1.509433962264151163e-01
4.984802431610942386e-01
3.023255813953488191e-01
1.000000000000000000e+00
1.000000000000000000e+00
2.201834862385321223e-01
1.818181818181817955e-01
1.543026706231453438e-01
3.023255813953488191e-01
5.555555555555555247e-02
3.999999999999999667e-01
1.000000000000000000e+00
1.337386018237082252e-01
2.682926829268292845e-01
7.079646017699120497e-02
1.000000000000000000e+00
4.984802431610942386e-01
1.009463722397476310e-01
7.079646017699120497e-02
1.000000000000000000e+00
3.023255813953488191e-01
3.023255813953488191e-01
3.355704697986576779e-01
1.337386018237082252e-01
5.970149253731342753e-01
3.478260869565217295e-01
5.000000000000000000e-01
3.023255813953488191e-01
3.023255813953488191e-01
5.871559633027523262e-01
1.000000000000000000e+00
3.999999999999999667e-01
1.337386018237082252e-01
3.888888888888888951e-01
6.249999999999998612e-02
3.962848297213622528e-01
2.857142857142856429e-01
5.871559633027523262e-01
1.337386018237082252e-01
1.009463722397476310e-01
1.509433962264151163e-01
2.682926829268292845e-01
1.337386018237082252e-01
3.962848297213622528e-01
5.063291139240506250e-02
1.509433962264151163e-01
3.023255813953488191e-01
3.076923076923077094e-01
2.990654205607476968e-01
3.023255813953488191e-01
3.023255813953488191e-01
1.509433962264151163e-01
-1.226993865030678692e-02
5.871559633027523262e-01
3.193449334698055253e-01
3.996715028743498266e-01
1.172029271692414942e-01
4.202734772290654397e-01
-5.521406233150007864e-02
5.934379457917261513e-01
4.084287779383965478e-01
5.315614617940200154e-02
2.228155891375979691e-01
1.597812172698708233e-01
1.464251995536863804e-01
2.941111234335144764e-01
1.663702122613541778e-01
6.232671620272821345e-02
1.398917964005741421e-01
3.670230353796974376e-02
2.156862745098039047e-01
1.295665452836838039e-01
8.013355592654426707e-02
1.526476233487636669e-01
7.789095266626723524e-02
4.335872805564756627e-01
1.573948439620081186e-01
4.084287779383965478e-01
-1.051613683065393511e-02
1.701198342479560699e-01
1.398917964005741421e-01
2.607561929595828554e-01
1.398917964005741421e-01
4.084287779383965478e-01
1.089224997068824058e-01
1.100194219124871337e-01
1.548982541977093064e-01
2.941111234335144764e-01
7.569763712177904336e-02
2.734847620134688295e-01
-3.791106740959243604e-02
2.126777914660095969e-01
1.751399520164514945e-01
1.526476233487636669e-01
1.757533122288662264e-01
1.398917964005741421e-01
2.592592592592592449e-01
5.934379457917261513e-01
6.853293065396684480e-03
2.592592592592592449e-01
2.028265430054101981e-01
1.983122362869198241e-01
2.646556630620375827e-01
4.084287779383965478e-01
2.851948642199749612e-02
4.085091663784157778e-01
7.253419326142555024e-01
2.704507512520868406e-01
9.523809523809524669e-02
4.084287779383965478e-01
1.953759871809545301e-01
3.143544506816359219e-01
2.716924149146242584e-01
3.193449334698055253e-01
-4.778295201457783553e-02
-5.294316644113665482e-02
-3.647243197036615509e-02
-2.008831933500735203e-02
-1.196510178645616151e-01
-8.207431604736625808e-02
-1.111224594014911804e-01
-9.591607343574375111e-02
-4.380869659627607826e-02
-1.381461675579316942e-02
5.333333333333333676e-02
-4.927318637821605923e-02
-9.799894372395986930e-02
-1.032900980702309013e-01
-1.401303006057837697e-01
-4.697286012526088843e-03
-4.044447511905582826e-02
-6.672719019518832950e-02
-1.084964082239287253e-01
-8.469055374592830698e-02
-6.672719019518832950e-02
-1.875092278163289355e-02
-1.084964082239287253e-01
-1.054365733113672710e-01
-1.774530271398746736e-02
-5.333333333333333676e-02
-8.460289227437943482e-02
-1.388477689495785927e-01
1.611603545527914589e-03
-1.477104874446084626e-01
-1.145272867025366875e-01
-9.865866572537945745e-02
-6.522256605570107835e-02
-8.204791598293398325e-02
-2.753593844907874927e-02
-5.333333333333333676e-02
-5.833661805281833979e-02
-9.052018104036201745e-03
-1.367279585101363257e-02
-1.868487243981316326e-02
-1.203192142418662292e-01
-1.203192142418662292e-01
-2.505694760820045136e-02
-1.249999999999998196e-01
-4.697286012526088843e-03
-9.608600705526623709e-02
-5.333333333333333676e-02
-2.890703098967009957e-02
-9.855118611686032593e-02
-6.646789698247053402e-02
-1.007820275842455926e-01
-9.060944871712012239e-02
-7.688113413304253907e-02
-8.778797407431163102e-02
-5.333333333333333676e-02
-3.141361256544502462e-02
-2.879956322937281613e-02
-8.695652173913039074e-02
-6.062727527303277131e-02
-1.202849958088851312e-01
4.896061632463306612e-01
3.791829193184151348e-01
5.500818159662987893e-03
9.339350633070132510e-03
3.181523850636736039e-01
2.756159728122344887e-01
6.069690735116423097e-01
2.849050316561146934e-01
3.348175133238885937e-01
6.870708259760643921e-01
9.263304966340657476e-01
2.849050316561146934e-01
4.286089583606987885e-01
3.423159018143009380e-01
1.805781097759012466e-01
4.313347513959053248e-01
5.084419037490028881e-01
4.125932640680565755e-01
3.093484059443668555e-01
2.920339482911164519e-01
2.881965248651887634e-01
1.052798982188294652e-01
2.539721254355400415e-01
4.303502463710214276e-01
3.106645537610843166e-01
5.000994497115958115e-01
9.263304966340657476e-01
8.905764584052466848e-02
-9.100642398287046506e-03
5.071707953063885332e-01
2.811105602379771473e-01
5.685094564211082835e-01
4.824466939478785354e-01
4.081249190099779933e-01
9.263304966340657476e-01
2.611277967131238609e-01
7.160018280342103081e-01
7.195986853485555890e-02
3.042319226924358744e-01
3.654966157720761499e-01
9.263304966340657476e-01
1.200707785642075344e-03
5.804851683464216094e-01
4.790765750781717514e-01
6.686687993732454149e-01
4.843134764384606217e-01
9.315343763456293558e-02
6.069690735116423097e-01
3.972106745339949452e-01
5.462929416027140217e-01
3.440186130679248055e-01
7.932312957505466278e-01
6.384733410049865387e-01
6.960319440978288696e-01
7.932312957505466278e-01
5.055454394967719978e-01
7.041870405751109452e-01
3.820748435211080429e-01
2.565587961113330873e-01
4.835300805939203861e-01
3.082884822389666546e-01
3.888418185133149518e-01
2.429712580934571542e-01
4.246944929376289535e-01
4.701358951817055098e-01
1.064301552106430571e-01
4.187786602246854617e-01
3.830582774626096199e-01
2.612719707905239441e-01
7.896022671748265109e-02
4.838754502795207246e-01
1.419401972551271596e-01
3.879885298192479737e-01
1.327525679365492151e-01
7.422985781990520948e-01
3.654266958424507439e-01
3.654266958424507439e-01
2.296229104574316615e-01
1.686903729401561247e-01
2.626575281892549185e-01
3.519287833827893230e-01
2.626083764319725455e-01
1.361273589512637106e-01
3.307120266689460575e-01
4.932975871313673433e-01
5.523156089193824725e-01
5.487486306564421934e-01
7.422985781990520948e-01
3.902021423450224291e-01
1.599870543179243709e-01
2.090566691198753047e-01
2.824026653153201560e-01
6.280206496838148800e-01
4.827253736140125207e-01
6.274070235917391658e-01
4.365948428117273350e-01
4.024212243496179120e-01
5.229860818220160024e-01
-3.498049002294671694e-02
4.559768259703055882e-01
1.419401972551271596e-01
5.115025507748579559e-01
3.503861415710201599e-01
3.420050421069570912e-01
2.678189939794134444e-01
-1.958814665996991972e-02
1.566754394515385007e-01
3.908800359154703807e-01
4.016761384840116800e-01
5.152787896969956982e-01
3.298680312415835925e-01
1.546876335355952814e-01
3.661338019114558362e-01
5.780435547312205991e-01
1.419401972551271596e-01
6.280206496838148800e-01
2.383867305129090952e-01
4.223849910048830814e-01
2.440335481363945236e-01
4.223849910048830814e-01
5.478218109479425779e-01
7.169885228563593893e-01
5.918316127628959755e-01
5.520103066909833878e-01
5.918316127628959755e-01
6.218431175781903297e-01
8.994014810807154925e-01
4.010376335759640032e-01
2.398678693939778894e-01
8.856622883367621935e-01
7.951044095314978577e-01
8.508457201435151718e-02
4.786032830439320152e-01
1.573095101494413062e-01
2.741853504263850327e-01
4.005801016284914473e-01
4.524398221552040078e-01
7.957409210370812724e-01
2.042346155327943447e-01
3.281130805474534728e-01
3.443399099612933223e-01
8.853941241119885897e-01
7.782233015191731829e-01
4.963545663852647616e-01
7.771813756085382829e-01
8.994014810807154925e-01
5.577105014191107157e-01
6.775832289091340277e-01
3.475515877850758328e-01
4.710170697012802110e-01
6.753069577080490493e-01
4.079068342016549664e-01
5.836531082118188163e-01
3.007518796992481036e-01
4.163789616017644635e-01
8.856622883367621935e-01
5.836531082118188163e-01
2.122683142100617315e-01
8.994014810807154925e-01
4.168249450409493573e-01
5.520103066909833878e-01
4.780672592874023463e-01
5.946893112279282301e-01
7.294710666793899900e-01
5.144313242176440371e-01
6.283821462827060556e-01
2.364021921731706555e-01
8.856622883367621935e-01
4.809302325581394921e-01
4.355872123017524578e-01
8.856622883367621935e-01
8.856622883367621935e-01
4.963545663852647616e-01
3.854426149826842285e-01
-8.106791386534141497e-02
3.330296253347690416e-01
8.856622883367621935e-01
8.660422811085844996e-01
8.856622883367621935e-01
3.661924946184061391e-01
6.217232607012498358e-01
5.652173913043478937e-01
-3.980099502487555868e-02
-5.662285136501507554e-02
8.000886033890796112e-01
3.167701863354037695e-01
3.137791397614096423e-01
5.932594137666044043e-01
4.973718791064389300e-01
4.370679249423900514e-01
2.022822693508450898e-01
3.357369168578608343e-01
4.708965818499508682e-01
1.142191142191142789e-01
1.173542749695829501e-01
1.250959324635456948e-01
8.000886033890796112e-01
-7.008760951188988675e-02
4.405060530046897016e-01
3.275080190244441525e-01
2.028265430054101981e-01
6.858811859362944352e-01
2.623746360401164601e-01
1.804084307087474304e-01
-3.980099502487555868e-02
3.414924726524423138e-01
2.015946557483029866e-01
1.967479674796748235e-01
2.513954251942650542e-01
3.403045685279187382e-01
3.357369168578608343e-01
1.135944450471953887e-01
1.747989276139410297e-01
5.932594137666044043e-01
3.374741200828157428e-01
2.204142011834319681e-01
7.777113067259208146e-01
3.783400588940996623e-01
3.876877196719565738e-02
5.217248549852249173e-01
4.708965818499508682e-01
1.850675138999205716e-01
2.798459563543004291e-01
3.167701863354037695e-01
3.061157745557614995e-01
-3.980099502487555868e-02
2.118764327038532846e-01
3.103261458446202048e-01
3.275080190244441525e-01
2.831325301204818956e-01
3.115197404002163495e-01
3.996994740796394052e-01
2.471042471042471100e-01
3.155769020849252260e-01
1.703962449514245248e-01
2.225859247135842933e-01
7.766990291262136636e-02
3.783400588940996623e-01
1.142191142191142789e-01
1.818181818181818232e-01
8.978102189781022036e-01
9.048913043478260532e-01
4.262295081967212851e-01
9.048913043478260532e-01
9.048913043478260532e-01
9.048913043478260532e-01
5.364238410596026130e-01
7.728911319394375923e-01
7.728911319394375923e-01
9.048913043478260532e-01
9.048913043478260532e-01
6.976744186046511809e-01
1.000000000000000000e+00
8.497109826589595016e-01
7.211155378486056033e-01
9.048913043478260532e-01
5.244565217391304879e-01
8.659793814432990011e-01
7.728911319394375923e-01
9.048913043478260532e-01
6.550416982562546897e-01
9.048913043478260532e-01
8.978102189781022036e-01
9.048913043478260532e-01
5.364238410596026130e-01
9.048913043478260532e-01
7.728911319394375923e-01
9.048913043478260532e-01
9.048913043478260532e-01
8.870967741935483764e-01
7.081122062168309084e-01
9.048913043478260532e-01
9.048913043478260532e-01
9.048913043478260532e-01
5.364238410596026130e-01
9.064748201438848074e-01
1.000000000000000000e+00
1.000000000000000000e+00
9.048913043478260532e-01
5.364238410596026130e-01
9.048913043478260532e-01
9.048913043478260532e-01
7.284768211920530923e-02
9.048913043478260532e-01
6.550416982562546897e-01
9.048913043478260532e-01
8.870967741935483764e-01
8.275862068965517127e-01
5.374001452432825010e-01
5.461912479740681503e-01
6.550416982562546897e-01
3.366186504927975998e-01
9.048913043478260532e-01
9.048913043478260532e-01
3.035714285714285476e-01
1.000000000000000000e+00
9.048913043478260532e-01
9.048913043478260532e-01
9.048913043478260532e-01
2.936427850655903282e-01
3.157894736842105088e-01
1.842397336293007670e-01
3.046357615894039750e-01
5.038167938931297218e-01
1.254858411993337031e-01
-1.394849785407733904e-02
1.842397336293007670e-01
1.349072512647550050e-02
1.557017543859648967e-01
1.603053435114503711e-01
5.586592178770951461e-02
0.000000000000000000e+00
7.315634218289085444e-01
-1.960784313725483230e-02
1.691729323308270860e-01
1.322314049586776896e-01
5.826656955571720212e-03
-4.000000000000004247e-02
-6.870229007633590901e-02
-5.831533477321820813e-02
-1.394849785407733904e-02
1.444444444444444309e-01
4.684095860566445807e-02
1.557017543859648967e-01
-4.477611940298518306e-02
-1.979109400769660590e-02
3.157894736842105088e-01
2.627056223913577515e-01
5.005488474204171645e-01
3.137254901960784270e-01
-1.394849785407733904e-02
-1.310759148006549087e-02
3.129770992366411875e-01
1.482300884955752296e-01
3.137254901960784270e-01
1.482300884955752296e-01
2.684268426842684185e-01
3.045267489711933617e-01
5.038167938931297218e-01
2.454394693200663558e-01
-1.394849785407733904e-02
3.314917127071825148e-02
2.239467849223946982e-01
7.313596491228070429e-01
1.482300884955752296e-01
4.347826086956521063e-01
1.738197424892703180e-01
1.738197424892703180e-01
1.104972375690607966e-01
2.058660763696734952e-01
2.239467849223946982e-01
3.832599118942731087e-01
4.988986784140969077e-01
3.873085339168489960e-01
7.336956521739130821e-01
1.415830546265328949e-01
3.629343629343629862e-01
1.482300884955752296e-01
-6.753812636165580641e-02
-7.058823529411757669e-02
3.661971830985915055e-01
5.833333333333333703e-01
-9.756097560975607319e-02
4.167497507477567198e-01
4.761904761904760947e-02
3.661971830985915055e-01
3.661971830985915055e-01
3.661971830985915055e-01
3.661971830985915055e-01
2.857142857142856984e-01
4.838709677419354982e-01
8.536585365853660567e-02
1.059602649006622516e-01
9.471210340775557679e-01
3.636363636363636465e-01
