exp,sid,person_hash,base_uuid,flipped,unique_uuid,n_points,event_index,total_events,event_progress,action,k,revisions_so_far,elapsed_s,silhouette,delta_silhouette,compactness,confidence,stop,post_action_s
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,7,50,0.14,add,3,2,16.544700000047683,0.3986443364761234,0.0204223550029623,0.6886525890478883,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,8,50,0.16,delete,2,3,17.000200000047684,0.3782219814731611,-0.0204223550029623,0.4966648305585006,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,9,50,0.18,add,3,3,17.383599999904632,0.3986443364761234,0.0204223550029623,0.6886525890478883,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,10,50,0.2,delete,2,4,17.88139999985695,0.3782219814731611,-0.0204223550029623,0.4966648305585006,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,11,50,0.22,add,3,4,18.21689999985695,0.3743843927579456,-0.0038375887152155,0.6846859475051301,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,12,50,0.24,delete,2,5,18.64789999985695,0.3782219814731611,0.0038375887152155,0.4966648305585006,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,13,50,0.26,add,3,5,18.95220000004768,0.4103555446957698,0.0321335632226086,0.704059368203161,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,14,50,0.28,delete,2,6,19.976399999856948,0.3782219814731611,-0.0321335632226086,0.4966648305585006,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,15,50,0.3,add,3,6,20.320299999952315,0.4103555446957698,0.0321335632226086,0.704059368203161,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,16,50,0.32,add,4,6,24.216599999904638,0.3108614948351257,-0.099494049860644,0.7464632873446381,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,17,50,0.34,add,5,6,24.801399999856947,0.1996301909284965,-0.1112313039066291,0.7670761326216973,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,18,50,0.36,add,6,6,25.112099999904636,0.1631186013749247,-0.0365115895535718,0.7868849112851446,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,19,50,0.38,delete,5,7,26.16839999985695,0.1996301909284965,0.0365115895535718,0.7670761326216973,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,20,50,0.4,delete,4,8,26.825099999904637,0.3108614948351257,0.1112313039066291,0.7464632873446381,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,21,50,0.42,delete,3,9,27.6005,0.4103555446957698,0.099494049860644,0.704059368203161,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,22,50,0.44,add,4,9,27.93679999995232,0.3281844201372393,-0.0821711245585304,0.7426321876314509,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,23,50,0.46,delete,3,10,28.536799999952315,0.4103555446957698,0.0821711245585304,0.704059368203161,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,24,50,0.48,add,4,10,28.888,0.2647601256360464,-0.1455954190597233,0.7254496014542546,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,25,50,0.5,delete,3,11,29.3205,0.4103555446957698,0.1455954190597233,0.704059368203161,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,26,50,0.52,add,4,11,29.687700000047684,0.3543144148832379,-0.0560411298125319,0.7634867444299118,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,27,50,0.54,delete,3,12,30.2245,0.4103555446957698,0.0560411298125319,0.704059368203161,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,28,50,0.56,add,4,12,30.56829999995232,0.4132119265234226,0.0028563818276527,0.8032879884167631,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,29,50,0.58,delete,3,13,31.0885,0.4103555446957698,-0.0028563818276527,0.704059368203161,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,30,50,0.6,add,4,13,31.42509999990463,0.405422146053774,-0.0049333986419957,0.7960979435758022,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,31,50,0.62,delete,3,14,32.59970000004768,0.4103555446957698,0.0049333986419957,0.704059368203161,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,32,50,0.64,add,4,14,33.00839999985695,0.3884834583911594,-0.0218720863046103,0.7808333594336143,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,33,50,0.66,delete,3,15,33.61639999985695,0.4103555446957698,0.0218720863046103,0.704059368203161,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,34,50,0.68,add,4,15,34.05639999985695,0.3578933227062234,-0.0524622219895463,0.7536868430436764,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,35,50,0.7,delete,3,16,35.800599999904634,0.4103555446957698,0.0524622219895463,0.704059368203161,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,36,50,0.72,add,4,16,36.30459999990463,0.3933211676614425,-0.0170343770343272,0.7810805265146531,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,37,50,0.74,delete,3,17,36.8805,0.4103555446957698,0.0170343770343272,0.704059368203161,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,38,50,0.76,add,4,17,37.29620000004768,0.3713565548349823,-0.0389989898607874,0.7525785022344769,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,39,50,0.78,delete,3,18,37.83239999985695,0.4103555446957698,0.0389989898607874,0.704059368203161,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,40,50,0.8,add,4,18,38.97620000004768,0.4132119265234226,0.0028563818276527,0.8032879884167631,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,41,50,0.82,add,5,18,39.72839999985695,0.4132119265234226,0.0,0.8032879884167631,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,42,50,0.84,delete,4,19,40.40839999985695,0.4132119265234226,0.0,0.8032879884167631,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,43,50,0.86,delete,3,20,40.66429999995232,0.4103555446957698,-0.0028563818276527,0.704059368203161,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,44,50,0.88,add,4,20,41.31289999985695,0.3296765066431497,-0.08067903805262,0.7505696132121386,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,45,50,0.9,delete,3,21,42.1125,0.4103555446957698,0.08067903805262,0.704059368203161,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,46,50,0.92,add,4,21,42.60029999995232,0.3578933227062234,-0.0524622219895463,0.7536868430436764,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,47,50,0.94,delete,3,22,44.42459999990463,0.4103555446957698,0.0524622219895463,0.704059368203161,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,48,50,0.96,add,4,22,44.90420000004768,0.3795712398454088,-0.0307843048503609,0.7672424604376901,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,49,50,0.98,delete,3,23,46.1845,0.4103555446957698,0.0307843048503609,0.704059368203161,,0,
exp3,exp3_P004,person_034,3808a1ab-27ce-451f-bbd1-525f0e658c07,1,trial_00003,30,50,50,1.0,add,4,23,47.112200000047686,0.3795712398454088,-0.0307843048503609,0.7672424604376901,,1,1.7993999998569488
exp3,exp3_P004,person_034,cf70fe68-3e60-4947-ad2d-362b96f50a15,1,trial_00061,10,2,3,0.6666666666666666,add,2,0,4.783599999904633,0.1254228997855709,,0.1788605761219095,,0,
exp3,exp3_P004,person_034,cf70fe68-3e60-4947-ad2d-362b96f50a15,1,trial_00061,10,3,3,1.0,add,3,0,5.798900000095367,0.2379682776491954,0.1125453778636244,0.6325906588102861,,1,1.401
exp3,exp3_P004,person_034,e0b28b0d-8194-475b-98a6-6931d1ff1004,1,trial_00039,20,2,13,0.1538461538461538,add,2,0,4.086100000143051,0.5402635936403479,,0.6366868117593786,,0,
exp3,exp3_P004,person_034,e0b28b0d-8194-475b-98a6-6931d1ff1004,1,trial_00039,20,3,13,0.2307692307692307,add,3,0,6.191400000095367,0.2876854551154076,-0.2525781385249403,0.663387202817677,,0,
exp3,exp3_P004,person_034,e0b28b0d-8194-475b-98a6-6931d1ff1004,1,trial_00039,20,4,13,0.3076923076923077,delete,2,1,6.838100000143051,0.5402635936403479,0.2525781385249403,0.6366868117593786,,0,
exp3,exp3_P004,person_034,e0b28b0d-8194-475b-98a6-6931d1ff1004,1,trial_00039,20,5,13,0.3846153846153846,add,3,1,7.223200000047684,0.3244565475829423,-0.2158070460574055,0.668096873155636,,0,
exp3,exp3_P004,person_034,e0b28b0d-8194-475b-98a6-6931d1ff1004,1,trial_00039,20,6,13,0.4615384615384615,delete,2,2,7.775,0.5402635936403479,0.2158070460574055,0.6366868117593786,,0,
exp3,exp3_P004,person_034,e0b28b0d-8194-475b-98a6-6931d1ff1004,1,trial_00039,20,7,13,0.5384615384615384,add,3,2,8.0715,0.2555916690340468,-0.2846719246063011,0.6517155047968592,,0,
exp3,exp3_P004,person_034,e0b28b0d-8194-475b-98a6-6931d1ff1004,1,trial_00039,20,8,13,0.6153846153846154,delete,2,3,8.639200000047683,0.5402635936403479,0.2846719246063011,0.6366868117593786,,0,
exp3,exp3_P004,person_034,e0b28b0d-8194-475b-98a6-6931d1ff1004,1,trial_00039,20,9,13,0.6923076923076923,add,3,3,8.966700000047684,0.3600001644265322,-0.1802634292138156,0.6928026684417345,,0,
exp3,exp3_P004,person_034,e0b28b0d-8194-475b-98a6-6931d1ff1004,1,trial_00039,20,10,13,0.7692307692307693,delete,2,4,9.408200000047684,0.5402635936403479,0.1802634292138156,0.6366868117593786,,0,
exp3,exp3_P004,person_034,e0b28b0d-8194-475b-98a6-6931d1ff1004,1,trial_00039,20,11,13,0.8461538461538461,add,3,4,9.7185,0.5933793754399388,0.0531157817995908,0.7996238970432268,,0,
exp3,exp3_P004,person_034,e0b28b0d-8194-475b-98a6-6931d1ff1004,1,trial_00039,20,12,13,0.9230769230769232,delete,2,5,10.782900000095369,0.5402635936403479,-0.0531157817995908,0.6366868117593786,,0,
exp3,exp3_P004,person_034,e0b28b0d-8194-475b-98a6-6931d1ff1004,1,trial_00039,20,13,13,1.0,add,3,5,11.040300000190737,0.5933793754399388,0.0531157817995908,0.7996238970432268,,1,1.2388999998569488
exp3,exp3_P004,person_034,7228f5c0-b49e-4431-9bbb-0bb8c70487cb,0,trial_00075,25,2,12,0.1666666666666666,add,2,0,10.719599999904633,0.2146975755640686,,0.214786846281638,,0,
exp3,exp3_P004,person_034,7228f5c0-b49e-4431-9bbb-0bb8c70487cb,0,trial_00075,25,4,12,0.3333333333333333,add,2,1,11.966399999856948,0.2433316227904739,0.0286340472264052,0.2448381717471732,,0,
exp3,exp3_P004,person_034,7228f5c0-b49e-4431-9bbb-0bb8c70487cb,0,trial_00075,25,6,12,0.5,add,2,2,12.886399999856948,0.2433316227904739,0.0,0.2448381717471732,,0,
exp3,exp3_P004,person_034,7228f5c0-b49e-4431-9bbb-0bb8c70487cb,0,trial_00075,25,8,12,0.6666666666666666,add,2,3,14.28689999985695,0.2291232803401296,-0.0142083424503443,0.2326755849927667,,0,
exp3,exp3_P004,person_034,7228f5c0-b49e-4431-9bbb-0bb8c70487cb,0,trial_00075,25,10,12,0.8333333333333334,add,2,4,15.278699999809264,0.2433316227904739,0.0142083424503443,0.2448381717471732,,0,
exp3,exp3_P004,person_034,7228f5c0-b49e-4431-9bbb-0bb8c70487cb,0,trial_00075,25,12,12,1.0,add,2,5,16.2305,0.2510241931617774,0.0076925703713034,0.2516413652231906,,1,2.0325
exp3,exp3_P004,person_034,8ced8977-7d84-444f-9648-a0c4b65e45ce,0,trial_00089,20,2,11,0.1818181818181818,add,2,0,2.729200000047684,0.2827662150730762,,0.4013463751629849,,0,
exp3,exp3_P004,person_034,8ced8977-7d84-444f-9648-a0c4b65e45ce,0,trial_00089,20,4,11,0.3636363636363636,add,2,1,4.184599999904632,0.4453959376355989,0.1626297225625227,0.5422710421993358,,0,
exp3,exp3_P004,person_034,8ced8977-7d84-444f-9648-a0c4b65e45ce,0,trial_00089,20,5,11,0.4545454545454545,add,3,1,6.0400999999046325,0.2351198468861255,-0.2102760907494733,0.5906482326635256,,0,
exp3,exp3_P004,person_034,8ced8977-7d84-444f-9648-a0c4b65e45ce,0,trial_00089,20,6,11,0.5454545454545454,delete,2,2,6.808799999952316,0.4453959376355989,0.2102760907494733,0.5422710421993358,,0,
exp3,exp3_P004,person_034,8ced8977-7d84-444f-9648-a0c4b65e45ce,0,trial_00089,20,7,11,0.6363636363636364,add,3,2,7.136599999904632,0.2979477961899064,-0.1474481414456925,0.6238135700094053,,0,
exp3,exp3_P004,person_034,8ced8977-7d84-444f-9648-a0c4b65e45ce,0,trial_00089,20,8,11,0.7272727272727273,delete,2,3,8.000700000047683,0.4453959376355989,0.1474481414456925,0.5422710421993358,,0,
exp3,exp3_P004,person_034,8ced8977-7d84-444f-9648-a0c4b65e45ce,0,trial_00089,20,9,11,0.8181818181818182,add,3,3,8.304299999952317,0.3403131594177344,-0.1050827782178645,0.6505190120063586,,0,
exp3,exp3_P004,person_034,8ced8977-7d84-444f-9648-a0c4b65e45ce,0,trial_00089,20,10,11,0.9090909090909092,delete,2,4,8.889299999952316,0.4453959376355989,0.1050827782178645,0.5422710421993358,,0,
exp3,exp3_P004,person_034,8ced8977-7d84-444f-9648-a0c4b65e45ce,0,trial_00089,20,11,11,1.0,add,3,4,9.329,0.3354006745599957,-0.1099952630756032,0.6595145047105064,,1,1.2645
exp3,exp3_P004,person_034,0f9a9c80-cdab-4071-8d56-27965b585a10,0,trial_00014,35,2,5,0.4,add,2,0,4.032100000143052,0.3622158507984686,,0.4659718514319614,,0,
exp3,exp3_P004,person_034,0f9a9c80-cdab-4071-8d56-27965b585a10,0,trial_00014,35,4,5,0.8,add,2,1,4.927300000190735,0.3564586373560714,-0.0057572134423971,0.4519684380447685,,0,
exp3,exp3_P004,person_034,0f9a9c80-cdab-4071-8d56-27965b585a10,0,trial_00014,35,5,5,1.0,add,3,1,7.727300000190735,0.3685518866111915,0.01209324925512,0.6889321580766259,,1,1.026
exp3,exp3_P004,person_034,d764a7da-3857-4975-a325-f83a0b413cc5,0,trial_00084,40,2,7,0.2857142857142857,add,2,0,3.3765,0.4280567956750659,,0.4844283023413576,,0,
exp3,exp3_P004,person_034,d764a7da-3857-4975-a325-f83a0b413cc5,0,trial_00084,40,4,7,0.5714285714285714,add,2,1,4.304600000143052,0.4458346668900793,0.0177778712150133,0.5099226076406309,,0,
exp3,exp3_P004,person_034,d764a7da-3857-4975-a325-f83a0b413cc5,0,trial_00084,40,5,7,0.7142857142857143,add,3,1,8.743799999952316,0.3166278820736282,-0.1292067848164511,0.6300263852598034,,0,
exp3,exp3_P004,person_034,d764a7da-3857-4975-a325-f83a0b413cc5,0,trial_00084,40,6,7,0.8571428571428571,delete,2,2,9.623799999952316,0.4458346668900793,0.1292067848164511,0.5099226076406309,,0,
exp3,exp3_P004,person_034,d764a7da-3857-4975-a325-f83a0b413cc5,0,trial_00084,40,7,7,1.0,add,3,2,9.952700000047685,0.3145804436468566,-0.1312542232432227,0.6307712164680324,,1,0.8552999999523163
exp3,exp3_P004,person_034,d62793d4-4219-4f10-b2aa-86d40192d723,0,trial_00067,40,4,11,0.3636363636363636,add,2,1,4.935299999952316,0.4292136674733068,,0.5128181025892964,,0,
exp3,exp3_P004,person_034,d62793d4-4219-4f10-b2aa-86d40192d723,0,trial_00067,40,5,11,0.4545454545454545,add,3,1,6.015700000047684,0.4106347213514592,-0.0185789461218475,0.7447050379787712,,0,
exp3,exp3_P004,person_034,d62793d4-4219-4f10-b2aa-86d40192d723,0,trial_00067,40,6,11,0.5454545454545454,delete,2,2,6.927099999904633,0.4292136674733068,0.0185789461218475,0.5128181025892964,,0,
exp3,exp3_P004,person_034,d62793d4-4219-4f10-b2aa-86d40192d723,0,trial_00067,40,7,11,0.6363636363636364,add,3,2,7.248899999856949,0.4285327583493762,-0.0006809091239305,0.7574999553993871,,0,
exp3,exp3_P004,person_034,d62793d4-4219-4f10-b2aa-86d40192d723,0,trial_00067,40,8,11,0.7272727272727273,delete,2,3,7.744899999856947,0.4292136674733068,0.0006809091239305,0.5128181025892964,,0,
exp3,exp3_P004,person_034,d62793d4-4219-4f10-b2aa-86d40192d723,0,trial_00067,40,9,11,0.8181818181818182,add,3,3,8.1275,0.4285327583493762,-0.0006809091239305,0.7574999553993871,,0,
exp3,exp3_P004,person_034,d62793d4-4219-4f10-b2aa-86d40192d723,0,trial_00067,40,10,11,0.9090909090909092,delete,2,4,8.647899999856948,0.4292136674733068,0.0006809091239305,0.5128181025892964,,0,
exp3,exp3_P004,person_034,d62793d4-4219-4f10-b2aa-86d40192d723,0,trial_00067,40,11,11,1.0,add,3,4,9.022799999952316,0.4434454299572437,0.0142317624839368,0.7647330020086992,,1,1.0657999999523162
exp3,exp3_P004,person_034,d26cc3de-4659-421d-a01c-1b05a01a5457,0,trial_00096,15,4,5,0.8,add,2,1,6.093900000095368,0.6274418680760143,,0.7577666745039067,,0,
exp3,exp3_P004,person_034,d26cc3de-4659-421d-a01c-1b05a01a5457,0,trial_00096,15,5,5,1.0,add,3,1,9.358800000190737,0.5983035144857154,-0.0291383535902989,0.8589722676334299,,1,2.728199999809265
exp3,exp3_P004,person_034,79a56e1c-89e6-41ff-a3c6-0f4126d8f6a3,1,trial_00024,35,2,15,0.1333333333333333,add,2,0,2.2792999999523165,0.546578881497294,,0.6574260911194163,,0,
exp3,exp3_P004,person_034,79a56e1c-89e6-41ff-a3c6-0f4126d8f6a3,1,trial_00024,35,3,15,0.2,add,3,0,4.199100000143051,0.4170437157871401,-0.1295351657101538,0.7597638301181245,,0,
exp3,exp3_P004,person_034,79a56e1c-89e6-41ff-a3c6-0f4126d8f6a3,1,trial_00024,35,4,15,0.2666666666666666,delete,2,1,5.023600000143051,0.546578881497294,0.1295351657101538,0.6574260911194163,,0,
exp3,exp3_P004,person_034,79a56e1c-89e6-41ff-a3c6-0f4126d8f6a3,1,trial_00024,35,5,15,0.3333333333333333,add,3,1,5.335799999952316,0.3354524864981529,-0.211126394999141,0.7030055671780211,,0,
exp3,exp3_P004,person_034,79a56e1c-89e6-41ff-a3c6-0f4126d8f6a3,1,trial_00024,35,6,15,0.4,delete,2,2,6.024299999952317,0.546578881497294,0.211126394999141,0.6574260911194163,,0,
exp3,exp3_P004,person_034,79a56e1c-89e6-41ff-a3c6-0f4126d8f6a3,1,trial_00024,35,7,15,0.4666666666666667,add,3,2,6.319700000047684,0.3429423584716652,-0.2036365230256286,0.7070761247711469,,0,
exp3,exp3_P004,person_034,79a56e1c-89e6-41ff-a3c6-0f4126d8f6a3,1,trial_00024,35,8,15,0.5333333333333333,delete,2,3,6.7355,0.546578881497294,0.2036365230256286,0.6574260911194163,,0,
exp3,exp3_P004,person_034,79a56e1c-89e6-41ff-a3c6-0f4126d8f6a3,1,trial_00024,35,9,15,0.6,add,3,3,7.088900000095367,0.3630198990184949,-0.183558982478799,0.7201199038367665,,0,
exp3,exp3_P004,person_034,79a56e1c-89e6-41ff-a3c6-0f4126d8f6a3,1,trial_00024,35,10,15,0.6666666666666666,delete,2,4,7.599900000095367,0.546578881497294,0.183558982478799,0.6574260911194163,,0,
exp3,exp3_P004,person_034,79a56e1c-89e6-41ff-a3c6-0f4126d8f6a3,1,trial_00024,35,11,15,0.7333333333333333,add,3,4,7.927600000143051,0.3572942350792362,-0.1892846464180577,0.7467696653180665,,0,
exp3,exp3_P004,person_034,79a56e1c-89e6-41ff-a3c6-0f4126d8f6a3,1,trial_00024,35,12,15,0.8,delete,2,5,8.471799999952315,0.546578881497294,0.1892846464180577,0.6574260911194163,,0,
exp3,exp3_P004,person_034,79a56e1c-89e6-41ff-a3c6-0f4126d8f6a3,1,trial_00024,35,13,15,0.8666666666666667,add,3,5,8.967600000143051,0.3616048606510494,-0.1849740208462445,0.7183635042718346,,0,
exp3,exp3_P004,person_034,79a56e1c-89e6-41ff-a3c6-0f4126d8f6a3,1,trial_00024,35,14,15,0.9333333333333332,delete,2,6,9.471799999952315,0.546578881497294,0.1849740208462445,0.6574260911194163,,0,
exp3,exp3_P004,person_034,79a56e1c-89e6-41ff-a3c6-0f4126d8f6a3,1,trial_00024,35,15,15,1.0,add,3,6,10.735400000095368,0.3675072268909026,-0.1790716546063913,0.7185201751668268,,1,1.5520999999046323
exp3,exp3_P004,person_034,e8770f4c-e648-4512-9529-b68de18f7703,1,trial_00012,30,4,27,0.1481481481481481,add,2,1,5.415,0.4646732683674318,,0.561660798881245,,0,
exp3,exp3_P004,person_034,e8770f4c-e648-4512-9529-b68de18f7703,1,trial_00012,30,6,27,0.2222222222222222,add,2,2,6.367900000095368,0.4646732683674318,0.0,0.561660798881245,,0,
exp3,exp3_P004,person_034,e8770f4c-e648-4512-9529-b68de18f7703,1,trial_00012,30,7,27,0.2592592592592592,add,3,2,7.406599999904633,0.3595008731673618,-0.10517239520007,0.6912827980824683,,0,
exp3,exp3_P004,person_034,e8770f4c-e648-4512-9529-b68de18f7703,1,trial_00012,30,8,27,0.2962962962962963,delete,2,3,7.911400000095368,0.4646732683674318,0.10517239520007,0.561660798881245,,0,
exp3,exp3_P004,person_034,e8770f4c-e648-4512-9529-b68de18f7703,1,trial_00012,30,9,27,0.3333333333333333,add,3,3,8.238700000047684,0.374776531411879,-0.0898967369555527,0.6570428237888872,,0,
exp3,exp3_P004,person_034,e8770f4c-e648-4512-9529-b68de18f7703,1,trial_00012,30,10,27,0.3703703703703703,delete,2,4,8.727400000095367,0.4646732683674318,0.0898967369555527,0.561660798881245,,0,
exp3,exp3_P004,person_034,e8770f4c-e648-4512-9529-b68de18f7703,1,trial_00012,30,11,27,0.4074074074074074,add,3,4,9.015299999952315,0.432828639781323,-0.0318446285861088,0.6715677784319858,,0,
exp3,exp3_P004,person_034,e8770f4c-e648-4512-9529-b68de18f7703,1,trial_00012,30,12,27,0.4444444444444444,delete,2,5,9.487400000095368,0.4646732683674318,0.0318446285861088,0.561660798881245,,0,
exp3,exp3_P004,person_034,e8770f4c-e648-4512-9529-b68de18f7703,1,trial_00012,30,13,27,0.4814814814814814,add,3,5,9.799400000095368,0.4852792759937278,0.0206060076262959,0.6998931567401945,,0,
exp3,exp3_P004,person_034,e8770f4c-e648-4512-9529-b68de18f7703,1,trial_00012,30,14,27,0.5185185185185185,add,4,5,15.943299999952316,0.516626718963784,0.0313474429700561,0.8698197901519653,,0,
exp3,exp3_P004,person_034,e8770f4c-e648-4512-9529-b68de18f7703,1,trial_00012,30,15,27,0.5555555555555556,delete,3,6,16.5835,0.4852792759937278,-0.0313474429700561,0.6998931567401945,,0,
exp3,exp3_P004,person_034,e8770f4c-e648-4512-9529-b68de18f7703,1,trial_00012,30,16,27,0.5925925925925926,add,4,6,16.98309999990463,0.516626718963784,0.0313474429700561,0.8698197901519653,,0,
exp3,exp3_P004,person_034,e8770f4c-e648-4512-9529-b68de18f7703,1,trial_00012,30,17,27,0.6296296296296297,add,5,6,20.791200000047684,0.5064770971216459,-0.010149621842138,0.9077130796829412,,0,
exp3,exp3_P004,person_034,e8770f4c-e648-4512-9529-b68de18f7703,1,trial_00012,30,18,27,0.6666666666666666,delete,4,7,21.239,0.516626718963784,0.010149621842138,0.8698197901519653,,0,
exp3,exp3_P004,person_034,e8770f4c-e648-4512-9529-b68de18f7703,1,trial_00012,30,19,27,0.7037037037037037,add,5,7,21.6145,0.432525631013062,-0.0841010879507219,0.8863022652097361,,0,
exp3,exp3_P004,person_034,e8770f4c-e648-4512-9529-b68de18f7703,1,trial_00012,30,20,27,0.7407407407407407,delete,4,8,22.256200000047684,0.516626718963784,0.0841010879507219,0.8698197901519653,,0,
exp3,exp3_P004,person_034,e8770f4c-e648-4512-9529-b68de18f7703,1,trial_00012,30,21,27,0.7777777777777778,add,5,8,22.704,0.4034008173290167,-0.1132259016347672,0.887677007704472,,0,
exp3,exp3_P004,person_034,e8770f4c-e648-4512-9529-b68de18f7703,1,trial_00012,30,22,27,0.8148148148148148,delete,4,9,23.743400000095367,0.516626718963784,0.1132259016347672,0.8698197901519653,,0,
exp3,exp3_P004,person_034,e8770f4c-e648-4512-9529-b68de18f7703,1,trial_00012,30,23,27,0.8518518518518519,add,5,9,26.511400000095367,0.4034008173290167,-0.1132259016347672,0.887677007704472,,0,
exp3,exp3_P004,person_034,e8770f4c-e648-4512-9529-b68de18f7703,1,trial_00012,30,24,27,0.8888888888888888,delete,4,10,31.247700000047683,0.4939642357186645,0.0905634183896477,0.8609371380873458,,0,
exp3,exp3_P004,person_034,e8770f4c-e648-4512-9529-b68de18f7703,1,trial_00012,30,25,27,0.925925925925926,add,5,10,32.5275,0.4034008173290167,-0.0905634183896477,0.887677007704472,,0,
exp3,exp3_P004,person_034,e8770f4c-e648-4512-9529-b68de18f7703,1,trial_00012,30,26,27,0.9629629629629628,delete,4,11,33.119700000047686,0.4939642357186645,0.0905634183896477,0.8609371380873458,,0,
exp3,exp3_P004,person_034,e8770f4c-e648-4512-9529-b68de18f7703,1,trial_00012,30,27,27,1.0,add,5,11,33.71890000009537,0.4034008173290167,-0.0905634183896477,0.887677007704472,,1,1.8320999999046328
exp3,exp3_P004,person_034,839dbbc1-445d-4298-95c3-38299943cfb6,1,trial_00053,10,2,11,0.1818181818181818,add,2,0,3.487200000047684,0.5042969102289766,,0.6264981865393229,,0,
exp3,exp3_P004,person_034,839dbbc1-445d-4298-95c3-38299943cfb6,1,trial_00053,10,4,11,0.3636363636363636,add,2,1,4.759700000047684,0.5042969102289766,0.0,0.6264981865393229,,0,
